model,pn_num,error_type,text,gold_context,pred_context,category
gemma,80525,false_negative,early wakening,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",other
gemma,80525,false_negative,difficulty with sleep,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",complex_phrasing
gemma,80525,false_negative,auditory hallucination once,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",complex_phrasing
gemma,80525,false_negative,diminished energy or feeling drained,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",complex_phrasing
gemma,80525,false_negative,visual hallucination once,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",complex_phrasing
gemma,80525,false_negative,hallucinations after taking ambien,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",complex_phrasing
gemma,80525,false_negative,unsuccessful napping,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",other
gemma,80525,false_negative,loss of interest,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",complex_phrasing
gemma,80525,false_negative,tossing and turning,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",complex_phrasing
gemma,80529,false_positive,difficulty sleeping,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80529,false_positive,early morning awakenings,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80529,false_positive,fatigue,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,over_generalization
gemma,80529,false_positive,do not include negated symptoms,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80529,false_positive,sadness,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,other
gemma,80529,false_positive,output must be either,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80529,false_positive,use only the clinical note provided,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80529,false_positive,do not infer or assume symptoms,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80529,false_negative,early wakening,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",other
gemma,80529,false_negative,difficulty with sleep,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",complex_phrasing
gemma,80529,false_negative,auditory hallucination once,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",complex_phrasing
gemma,80529,false_negative,diminished energy or feeling drained,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",complex_phrasing
gemma,80529,false_negative,difficulty falling asleep,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",complex_phrasing
gemma,80529,false_negative,visual hallucination once,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",complex_phrasing
gemma,80529,false_negative,hallucinations after taking ambien,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",complex_phrasing
gemma,80529,false_negative,unsuccessful napping,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",other
gemma,80529,false_negative,tossing and turning,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",complex_phrasing
gemma,80656,false_positive,decreased energy,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80656,false_positive,do not include negated symptoms,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80656,false_positive,anhedonia,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,other
gemma,80656,false_positive,waking up early at 4 am,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80656,false_positive,suicidal thoughts not reported,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80656,false_positive,difficulty sleeping for over 3 weeks,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80656,false_positive,output must be either,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80656,false_positive,use only the clinical note provided,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80656,false_positive,multiple awakenings at night,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80656,false_positive,do not infer or assume symptoms,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80656,false_positive,decreased sleep,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80656,false_negative,early wakening,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",other
gemma,80656,false_negative,difficulty with sleep,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",complex_phrasing
gemma,80656,false_negative,auditory hallucination once,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",complex_phrasing
gemma,80656,false_negative,diminished energy or feeling drained,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",complex_phrasing
gemma,80656,false_negative,visual hallucination once,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",complex_phrasing
gemma,80656,false_negative,hallucinations after taking ambien,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",complex_phrasing
gemma,80656,false_negative,unsuccessful napping,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",other
gemma,80656,false_negative,loss of interest,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",complex_phrasing
gemma,80656,false_negative,tossing and turning,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",complex_phrasing
gemma,80686,false_positive,difficulty sleeping,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80686,false_positive,fatigue,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,over_generalization
gemma,80686,false_positive,low energy,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80686,false_positive,do not include negated symptoms,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80686,false_positive,anhedonia,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,other
gemma,80686,false_positive,nighttime awakenings,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80686,false_positive,output must be either,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80686,false_positive,use only the clinical note provided,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80686,false_positive,do not infer or assume symptoms,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80686,false_negative,early wakening,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",other
gemma,80686,false_negative,difficulty with sleep,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",complex_phrasing
gemma,80686,false_negative,auditory hallucination once,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",complex_phrasing
gemma,80686,false_negative,diminished energy or feeling drained,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",complex_phrasing
gemma,80686,false_negative,visual hallucination once,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",complex_phrasing
gemma,80686,false_negative,hallucinations after taking ambien,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",complex_phrasing
gemma,80686,false_negative,unsuccessful napping,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",other
gemma,80686,false_negative,loss of interest,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",complex_phrasing
gemma,80686,false_negative,tossing and turning,,"['use only the clinical note provided', 'do not include negated symptoms', 'do not infer or assume s",complex_phrasing
gemma,80706,false_positive,difficulty sleeping,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80706,false_positive,do not include negated symptoms,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80706,false_positive,unsure if refreshed upon waking,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80706,false_positive,early morning awakening,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80706,false_positive,output must be either,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80706,false_positive,use only the clinical note provided,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
gemma,80706,false_positive,decreased sleep hours,"['Hallucinations-after-taking-Ambien', 'Diminished-energy-OR-feeling-drained', 'Early-wakening', 'In",,boundary_mismatch
